Parameters: 344841
Epoch	Loss(Tr)	mIOU (tr)	
0		0.1173		0.4375		0.0005000
1		0.0289		0.4375		0.0005000
2		0.0144		0.4375		0.0005000
3		0.0092		0.4375		0.0005000
4		0.0066		0.4375		0.0005000
5		0.0052		0.4375		0.0005000
6		0.0041		0.4375		0.0005000
7		0.0035		0.4375		0.0005000
8		0.0030		0.4375		0.0005000
9		0.0026		0.4375		0.0005000
10		0.0023		0.4375		0.0005000
11		0.0021		0.4375		0.0005000
0		0.0783		0.4374		0.0005000
1		0.0206		0.4375		0.0005000
2		0.0112		0.4375		0.0005000
3		0.0071		0.4375		0.0005000
4		0.0053		0.4375		0.0005000
5		0.0041		0.4375		0.0005000
6		0.0033		0.4375		0.0005000
7		0.0028		0.4375		0.0005000
8		0.0024		0.4375		0.0005000
9		0.0021		0.4375		0.0005000
10		0.0019		0.4375		0.0005000
11		0.0018		0.4375		0.0005000
12		0.0016		0.4375		0.0005000
13		0.0015		0.4375		0.0005000
14		0.0014		0.4375		0.0005000
15		0.0014		0.4375		0.0005000
16		0.0013		0.4375		0.0005000
17		0.0012		0.4375		0.0005000
18		0.0011		0.4375		0.0005000
19		0.0012		0.4375		0.0005000
0		0.0943		0.4375		0.0005000
1		0.0243		0.4375		0.0005000
2		0.0123		0.4375		0.0005000
0		0.0969		0.4375		0.0005000
1		0.0250		0.4375		0.0005000
0		0.3832		0.5980		0.0005000
1		0.3152		0.6405		0.0005000
2		0.2762		0.6714		0.0005000
3		0.2356		0.6966		0.0005000
4		0.2017		0.7197		0.0005000
5		0.2018		0.7210		0.0005000
6		0.1772		0.7426		0.0005000
7		0.1623		0.7487		0.0005000
8		0.1660		0.7422		0.0005000
9		0.1579		0.7519		0.0005000
10		0.1450		0.7579		0.0005000
11		0.1369		0.7664		0.0005000
12		0.1361		0.7689		0.0005000
13		0.1384		0.7662		0.0005000
14		0.1338		0.7698		0.0005000
15		0.1214		0.7760		0.0005000
16		0.1292		0.7679		0.0005000
17		0.1159		0.7781		0.0005000
18		0.1394		0.7597		0.0005000
19		0.1155		0.7796		0.0005000
20		0.1086		0.7834		0.0005000
21		0.1077		0.7892		0.0005000
22		0.1098		0.7821		0.0005000
23		0.1152		0.7824		0.0005000
24		0.1021		0.7905		0.0005000
25		0.1069		0.7848		0.0005000
