Parameters: 344841
Epoch	Loss(Tr)	mIOU (tr)	
0		0.1601		0.7092		0.0005000
1		0.1224		0.7202		0.0005000
2		0.0962		0.7492		0.0005000
3		0.0832		0.7590		0.0005000
4		0.0765		0.7671		0.0005000
5		0.0827		0.7590		0.0005000
6		0.0722		0.7714		0.0005000
7		0.0690		0.7739		0.0005000
8		0.0708		0.7738		0.0005000
9		0.0592		0.7857		0.0005000
10		0.0611		0.7846		0.0005000
11		0.0570		0.7868		0.0005000
12		0.0540		0.7929		0.0005000
13		0.0542		0.7906		0.0005000
14		0.0541		0.7906		0.0005000
15		0.0472		0.7993		0.0005000
16		0.0556		0.7885		0.0005000
17		0.0474		0.7980		0.0005000
18		0.0402		0.8069		0.0005000
19		0.0596		0.7846		0.0005000
20		0.0469		0.8009		0.0005000
21		0.0454		0.8014		0.0005000
22		0.0384		0.8103		0.0005000
23		0.0354		0.8135		0.0005000
24		0.0362		0.8103		0.0005000
25		0.0406		0.8052		0.0005000
26		0.0343		0.8147		0.0005000
27		0.0331		0.8159		0.0005000
28		0.0337		0.8144		0.0005000
29		0.0313		0.8173		0.0005000
30		0.0335		0.8167		0.0005000
31		0.0302		0.8180		0.0005000
32		0.0369		0.8117		0.0005000
33		0.0428		0.7999		0.0005000
34		0.0339		0.8158		0.0005000
35		0.0313		0.8198		0.0005000
36		0.0301		0.8187		0.0005000
37		0.0305		0.8187		0.0005000
38		0.0278		0.8215		0.0005000
39		0.0286		0.8202		0.0005000
40		0.0311		0.8176		0.0005000
41		0.0269		0.8236		0.0005000
42		0.0259		0.8238		0.0005000
43		0.0268		0.8218		0.0005000
44		0.0249		0.8246		0.0005000
45		0.0246		0.8249		0.0005000
46		0.0266		0.8235		0.0005000
47		0.0323		0.8165		0.0005000
48		0.0409		0.8074		0.0005000
49		0.0303		0.8182		0.0005000
50		0.0294		0.8197		0.0005000
51		0.0277		0.8203		0.0005000
52		0.0273		0.8222		0.0005000
53		0.0253		0.8242		0.0005000
54		0.0255		0.8253		0.0005000
55		0.0232		0.8253		0.0005000
56		0.0235		0.8255		0.0005000
57		0.0215		0.8290		0.0005000
58		0.0240		0.8258		0.0005000
59		0.0235		0.8270		0.0005000
60		0.0265		0.8238		0.0005000
61		0.0235		0.8262		0.0005000
62		0.0341		0.8148		0.0005000
63		0.0293		0.8193		0.0005000
64		0.0297		0.8206		0.0005000
65		0.0346		0.8150		0.0005000
66		0.0292		0.8205		0.0005000
67		0.0230		0.8270		0.0005000
68		0.0220		0.8283		0.0005000
69		0.0232		0.8254		0.0005000
70		0.0216		0.8289		0.0005000
71		0.0211		0.8303		0.0005000
72		0.0216		0.8301		0.0005000
73		0.0239		0.8256		0.0005000
74		0.0224		0.8279		0.0005000
75		0.0211		0.8305		0.0005000
76		0.0224		0.8277		0.0005000
77		0.0215		0.8289		0.0005000
78		0.0223		0.8288		0.0005000
79		0.0313		0.8188		0.0005000
80		0.0252		0.8241		0.0005000
81		0.0209		0.8291		0.0005000
82		0.0206		0.8304		0.0005000
83		0.0204		0.8281		0.0005000
84		0.0189		0.8305		0.0005000
85		0.0195		0.8307		0.0005000
86		0.0182		0.8335		0.0005000
87		0.0191		0.8318		0.0005000
88		0.0197		0.8298		0.0005000
89		0.0187		0.8329		0.0005000
90		0.0189		0.8322		0.0005000
91		0.0409		0.8053		0.0005000
92		0.0393		0.8098		0.0005000
93		0.0309		0.8190		0.0005000
94		0.0308		0.8191		0.0005000
95		0.0280		0.8230		0.0005000
96		0.0316		0.8170		0.0005000
97		0.0269		0.8220		0.0005000
98		0.0266		0.8230		0.0005000
99		0.0231		0.8267		0.0005000
100		0.0205		0.8288		0.0002500
101		0.0197		0.8299		0.0002500
102		0.0188		0.8306		0.0002500
103		0.0187		0.8308		0.0002500
104		0.0181		0.8331		0.0002500
105		0.0181		0.8322		0.0002500
106		0.0178		0.8325		0.0002500
107		0.0175		0.8331		0.0002500
108		0.0177		0.8330		0.0002500
109		0.0173		0.8334		0.0002500
110		0.0171		0.8334		0.0002500
111		0.0172		0.8334		0.0002500
112		0.0165		0.8346		0.0002500
113		0.0166		0.8345		0.0002500
114		0.0167		0.8351		0.0002500
115		0.0168		0.8329		0.0002500
116		0.0165		0.8348		0.0002500
117		0.0163		0.8348		0.0002500
118		0.0164		0.8341		0.0002500
119		0.0177		0.8324		0.0002500
120		0.0171		0.8340		0.0002500
121		0.0166		0.8352		0.0002500
122		0.0156		0.8360		0.0002500
123		0.0160		0.8347		0.0002500
124		0.0155		0.8366		0.0002500
125		0.0156		0.8346		0.0002500
126		0.0164		0.8347		0.0002500
127		0.0157		0.8360		0.0002500
128		0.0154		0.8361		0.0002500
129		0.0188		0.8318		0.0002500
130		0.0196		0.8311		0.0002500
131		0.0176		0.8329		0.0002500
132		0.0170		0.8333		0.0002500
133		0.0160		0.8362		0.0002500
134		0.0160		0.8351		0.0002500
135		0.0156		0.8363		0.0002500
136		0.0156		0.8356		0.0002500
137		0.0158		0.8358		0.0002500
138		0.0161		0.8363		0.0002500
139		0.0176		0.8318		0.0002500
140		0.0159		0.8349		0.0002500
141		0.0166		0.8342		0.0002500
142		0.0151		0.8365		0.0002500
143		0.0154		0.8362		0.0002500
144		0.0157		0.8342		0.0002500
145		0.0146		0.8368		0.0002500
146		0.0144		0.8368		0.0002500
147		0.0155		0.8364		0.0002500
148		0.0167		0.8333		0.0002500
149		0.0271		0.8208		0.0002500
150		0.0264		0.8225		0.0002500
151		0.0202		0.8302		0.0002500
152		0.0177		0.8344		0.0002500
153		0.0165		0.8348		0.0002500
154		0.0166		0.8341		0.0002500
155		0.0166		0.8340		0.0002500
156		0.0165		0.8340		0.0002500
157		0.0147		0.8372		0.0002500
158		0.0160		0.8358		0.0002500
159		0.0147		0.8378		0.0002500
160		0.0147		0.8369		0.0002500
161		0.0148		0.8374		0.0002500
162		0.0157		0.8347		0.0002500
163		0.0148		0.8369		0.0002500
164		0.0150		0.8361		0.0002500
165		0.0146		0.8363		0.0002500
166		0.0147		0.8368		0.0002500
167		0.0147		0.8365		0.0002500
168		0.0141		0.8377		0.0002500
169		0.0148		0.8365		0.0002500
170		0.0148		0.8366		0.0002500
171		0.0566		0.7966		0.0002500
172		0.0318		0.8162		0.0002500
173		0.0258		0.8246		0.0002500
174		0.0225		0.8273		0.0002500
175		0.0198		0.8303		0.0002500
176		0.0181		0.8323		0.0002500
177		0.0175		0.8329		0.0002500
178		0.0170		0.8342		0.0002500
179		0.0169		0.8341		0.0002500
180		0.0183		0.8324		0.0002500
181		0.0165		0.8356		0.0002500
182		0.0156		0.8361		0.0002500
183		0.0170		0.8337		0.0002500
184		0.0169		0.8338		0.0002500
185		0.0156		0.8348		0.0002500
186		0.0152		0.8359		0.0002500
187		0.0149		0.8369		0.0002500
188		0.0154		0.8363		0.0002500
189		0.0148		0.8356		0.0002500
190		0.0160		0.8356		0.0002500
191		0.0165		0.8325		0.0002500
192		0.0275		0.8226		0.0002500
193		0.0201		0.8319		0.0002500
194		0.0184		0.8320		0.0002500
195		0.0166		0.8342		0.0002500
196		0.0159		0.8358		0.0002500
197		0.0152		0.8371		0.0002500
198		0.0149		0.8373		0.0002500
199		0.0149		0.8361		0.0002500
200		0.0154		0.8347		0.0001250
201		0.0144		0.8373		0.0001250
202		0.0147		0.8373		0.0001250
203		0.0148		0.8361		0.0001250
204		0.0139		0.8373		0.0001250
205		0.0143		0.8377		0.0001250
206		0.0144		0.8373		0.0001250
207		0.0142		0.8376		0.0001250
208		0.0137		0.8386		0.0001250
209		0.0146		0.8358		0.0001250
210		0.0136		0.8386		0.0001250
211		0.0143		0.8370		0.0001250
212		0.0139		0.8373		0.0001250
213		0.0141		0.8370		0.0001250
214		0.0142		0.8372		0.0001250
215		0.0141		0.8368		0.0001250
216		0.0137		0.8386		0.0001250
217		0.0134		0.8378		0.0001250
218		0.0133		0.8394		0.0001250
219		0.0132		0.8391		0.0001250
220		0.0130		0.8398		0.0001250
221		0.0134		0.8386		0.0001250
222		0.0138		0.8380		0.0001250
223		0.0132		0.8390		0.0001250
224		0.0137		0.8382		0.0001250
225		0.0137		0.8377		0.0001250
226		0.0136		0.8376		0.0001250
227		0.0130		0.8391		0.0001250
228		0.0144		0.8367		0.0001250
229		0.0139		0.8375		0.0001250
230		0.0145		0.8366		0.0001250
231		0.0130		0.8398		0.0001250
232		0.0139		0.8378		0.0001250
233		0.0131		0.8392		0.0001250
234		0.0141		0.8371		0.0001250
235		0.0131		0.8391		0.0001250
236		0.0131		0.8398		0.0001250
237		0.0129		0.8392		0.0001250
238		0.0134		0.8378		0.0001250
239		0.0128		0.8392		0.0001250
240		0.0138		0.8371		0.0001250
241		0.0141		0.8366		0.0001250
242		0.0134		0.8388		0.0001250
243		0.0123		0.8410		0.0001250
244		0.0131		0.8393		0.0001250
245		0.0137		0.8385		0.0001250
246		0.0134		0.8391		0.0001250
247		0.0135		0.8380		0.0001250
248		0.0132		0.8384		0.0001250
249		0.0129		0.8395		0.0001250
250		0.0129		0.8391		0.0001250
251		0.0134		0.8376		0.0001250
252		0.0132		0.8397		0.0001250
253		0.0134		0.8386		0.0001250
254		0.0134		0.8388		0.0001250
255		0.0130		0.8398		0.0001250
256		0.0131		0.8390		0.0001250
257		0.0131		0.8392		0.0001250
258		0.0127		0.8399		0.0001250
259		0.0128		0.8394		0.0001250
260		0.0125		0.8397		0.0001250
261		0.0131		0.8392		0.0001250
262		0.0124		0.8400		0.0001250
263		0.0128		0.8397		0.0001250
264		0.0129		0.8388		0.0001250
265		0.0128		0.8399		0.0001250
266		0.0133		0.8391		0.0001250
267		0.0134		0.8387		0.0001250
268		0.0134		0.8394		0.0001250
269		0.0140		0.8377		0.0001250
270		0.0132		0.8395		0.0001250
271		0.0137		0.8384		0.0001250
272		0.0154		0.8355		0.0001250
273		0.0142		0.8378		0.0001250
274		0.0135		0.8385		0.0001250
275		0.0183		0.8343		0.0001250
276		0.0157		0.8360		0.0001250
277		0.0148		0.8363		0.0001250
278		0.0135		0.8391		0.0001250
279		0.0133		0.8384		0.0001250
280		0.0129		0.8388		0.0001250
281		0.0131		0.8397		0.0001250
282		0.0139		0.8358		0.0001250
283		0.0131		0.8389		0.0001250
284		0.0129		0.8397		0.0001250
285		0.0163		0.8350		0.0001250
286		0.0148		0.8356		0.0001250
287		0.0132		0.8392		0.0001250
288		0.0134		0.8379		0.0001250
289		0.0135		0.8384		0.0001250
290		0.0130		0.8392		0.0001250
291		0.0125		0.8397		0.0001250
292		0.0127		0.8395		0.0001250
293		0.0129		0.8393		0.0001250
294		0.0125		0.8400		0.0001250
295		0.0127		0.8394		0.0001250
296		0.0126		0.8401		0.0001250
297		0.0131		0.8381		0.0001250
298		0.0132		0.8390		0.0001250
299		0.0132		0.8391		0.0001250
