Parameters: 357585
Epoch	Loss(Tr)	mIOU (tr)	
0		0.2172		0.8176		0.0005000
1		0.1366		0.8507		0.0005000
2		0.1112		0.8575		0.0005000
3		0.0965		0.8583		0.0005000
4		0.0916		0.8590		0.0005000
5		0.0841		0.8629		0.0005000
6		0.0749		0.8690		0.0005000
7		0.0691		0.8712		0.0005000
8		0.0709		0.8687		0.0005000
9		0.0732		0.8666		0.0005000
10		0.0681		0.8687		0.0005000
11		0.0748		0.8644		0.0005000
12		0.0784		0.8600		0.0005000
13		0.0743		0.8630		0.0005000
14		0.0668		0.8700		0.0005000
15		0.0625		0.8758		0.0005000
16		0.0627		0.8749		0.0005000
17		0.0624		0.8737		0.0005000
18		0.0604		0.8765		0.0005000
19		0.0598		0.8761		0.0005000
20		0.0581		0.8773		0.0005000
21		0.0608		0.8738		0.0005000
22		0.0611		0.8754		0.0005000
23		0.0614		0.8737		0.0005000
24		0.0638		0.8732		0.0005000
25		0.0664		0.8716		0.0005000
26		0.0648		0.8733		0.0005000
27		0.0594		0.8775		0.0005000
28		0.0574		0.8796		0.0005000
29		0.0586		0.8783		0.0005000
30		0.0571		0.8782		0.0005000
31		0.0721		0.8643		0.0005000
32		0.0610		0.8758		0.0005000
33		0.0611		0.8737		0.0005000
34		0.0627		0.8739		0.0005000
35		0.0580		0.8769		0.0005000
36		0.0575		0.8772		0.0005000
37		0.0537		0.8804		0.0005000
38		0.0552		0.8797		0.0005000
39		0.0561		0.8800		0.0005000
40		0.0580		0.8783		0.0005000
41		0.0549		0.8786		0.0005000
42		0.0577		0.8786		0.0005000
43		0.0590		0.8774		0.0005000
44		0.0559		0.8810		0.0005000
45		0.0643		0.8721		0.0005000
46		0.0610		0.8764		0.0005000
47		0.0560		0.8802		0.0005000
48		0.0566		0.8796		0.0005000
49		0.0650		0.8710		0.0005000
50		0.0606		0.8746		0.0005000
51		0.0568		0.8774		0.0005000
52		0.0588		0.8756		0.0005000
53		0.0564		0.8779		0.0005000
54		0.0549		0.8782		0.0005000
55		0.0672		0.8703		0.0005000
56		0.0557		0.8801		0.0005000
57		0.0545		0.8818		0.0005000
58		0.0542		0.8811		0.0005000
59		0.0544		0.8808		0.0005000
60		0.0516		0.8827		0.0005000
61		0.0581		0.8774		0.0005000
62		0.0573		0.8797		0.0005000
63		0.0546		0.8795		0.0005000
64		0.0573		0.8773		0.0005000
65		0.0534		0.8817		0.0005000
66		0.0529		0.8814		0.0005000
67		0.0524		0.8815		0.0005000
68		0.0704		0.8665		0.0005000
69		0.0565		0.8788		0.0005000
70		0.0539		0.8815		0.0005000
71		0.0513		0.8830		0.0005000
72		0.0535		0.8810		0.0005000
73		0.0494		0.8845		0.0005000
74		0.0509		0.8837		0.0005000
75		0.0504		0.8845		0.0005000
76		0.0549		0.8800		0.0005000
77		0.0597		0.8771		0.0005000
78		0.0732		0.8645		0.0005000
79		0.0747		0.8652		0.0005000
80		0.0626		0.8716		0.0005000
81		0.0550		0.8790		0.0005000
82		0.0554		0.8785		0.0005000
83		0.0536		0.8810		0.0005000
84		0.0508		0.8841		0.0005000
85		0.0513		0.8822		0.0005000
86		0.0520		0.8818		0.0005000
87		0.0514		0.8840		0.0005000
88		0.0659		0.8700		0.0005000
89		0.0539		0.8805		0.0005000
90		0.0533		0.8809		0.0005000
91		0.0521		0.8826		0.0005000
92		0.0740		0.8644		0.0005000
93		0.0585		0.8761		0.0005000
94		0.0623		0.8739		0.0005000
95		0.0565		0.8785		0.0005000
96		0.0559		0.8776		0.0005000
97		0.0520		0.8826		0.0005000
98		0.0518		0.8832		0.0005000
99		0.0491		0.8846		0.0005000
100		0.0489		0.8842		0.0002500
101		0.0480		0.8838		0.0002500
102		0.0492		0.8836		0.0002500
103		0.0471		0.8858		0.0002500
104		0.0483		0.8832		0.0002500
105		0.0484		0.8844		0.0002500
106		0.0474		0.8853		0.0002500
107		0.0476		0.8838		0.0002500
108		0.0468		0.8858		0.0002500
109		0.0461		0.8873		0.0002500
110		0.0464		0.8864		0.0002500
111		0.0504		0.8829		0.0002500
112		0.0483		0.8828		0.0002500
113		0.0452		0.8875		0.0002500
114		0.0465		0.8860		0.0002500
115		0.0464		0.8855		0.0002500
116		0.0476		0.8867		0.0002500
117		0.0471		0.8865		0.0002500
118		0.0462		0.8877		0.0002500
119		0.0468		0.8870		0.0002500
120		0.0585		0.8767		0.0002500
121		0.0508		0.8820		0.0002500
122		0.0475		0.8856		0.0002500
123		0.0478		0.8845		0.0002500
124		0.0466		0.8863		0.0002500
125		0.0468		0.8869		0.0002500
126		0.0473		0.8858		0.0002500
127		0.0456		0.8872		0.0002500
128		0.0451		0.8888		0.0002500
129		0.0524		0.8824		0.0002500
130		0.0548		0.8796		0.0002500
131		0.0482		0.8848		0.0002500
132		0.0453		0.8874		0.0002500
133		0.0470		0.8857		0.0002500
134		0.0455		0.8870		0.0002500
135		0.0456		0.8877		0.0002500
136		0.0443		0.8885		0.0002500
137		0.0462		0.8873		0.0002500
138		0.0474		0.8854		0.0002500
139		0.0468		0.8857		0.0002500
140		0.0451		0.8879		0.0002500
141		0.0459		0.8878		0.0002500
142		0.0446		0.8881		0.0002500
143		0.0454		0.8875		0.0002500
144		0.0462		0.8879		0.0002500
145		0.0448		0.8886		0.0002500
146		0.0453		0.8874		0.0002500
147		0.0454		0.8871		0.0002500
148		0.0442		0.8885		0.0002500
149		0.0478		0.8862		0.0002500
150		0.0444		0.8886		0.0002500
151		0.0458		0.8873		0.0002500
152		0.0474		0.8861		0.0002500
153		0.0461		0.8878		0.0002500
154		0.0465		0.8883		0.0002500
155		0.0557		0.8799		0.0002500
156		0.0561		0.8797		0.0002500
